participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.pid,player.is_coop,player.action,player.partner_action,player.rt,player.is_dropout,player.condition,group.id_in_subsession,group.has_dropout,group.is_ready,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
39,saqnie4b,5aac0d5a2ffc31000107bcb6,0,29,29,Thanks,MyPage,2024-03-20 17:42:28.941263,1,,,200.0,2,,200.0,,0,Keep,Invest,17.8,0,ST,13,0,1,1,1aii5uj2,,,,,0
40,6wkt8ljc,65aa84378692cf702bea51b1,0,29,29,Thanks,MyPage,2024-03-20 17:42:31.161248,1,,,200.0,1,,200.0,,0,Keep,Invest,2.197,0,ST,38,0,1,1,1aii5uj2,,,,,0
41,92rbqa7r,6345bfdce5f06f5b4ee98ea8,0,29,29,Thanks,MyPage,2024-03-20 17:42:31.364139,1,,,150.0,1,,150.0,,1,Invest,Invest,2.156,0,ST,27,0,1,1,1aii5uj2,,,,,0
42,tvvclnu7,610780a29b8f39b988aedf57,0,6,29,Intro_ST,TestPage,2024-03-20 17:42:31.842086,1,,,0.0,42,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
43,fsn99yx6,5a4bf09053a4560001ba0ebf,0,29,29,Thanks,MyPage,2024-03-20 17:42:32.023560,1,,,200.0,2,,200.0,,0,Keep,Invest,16.621,0,ST,8,0,1,1,1aii5uj2,,,,,0
44,cmr55ui2,608f2bae0ee0a74455533e4c,0,29,29,Thanks,MyPage,2024-03-20 17:42:36.274347,1,,,50.0,2,,50.0,,1,Invest,Keep,1.68,0,ST,11,0,1,1,1aii5uj2,,,,,0
45,qgwqqfx0,6369700320bc7dd22e733009,0,29,29,Thanks,MyPage,2024-03-20 17:42:37.473196,1,,,200.0,1,,200.0,,0,Keep,Invest,1.545,0,ST,24,0,1,1,1aii5uj2,,,,,0
46,yc5k1in4,5fb41cbb6ab13204137b931e,0,29,29,Thanks,MyPage,2024-03-20 17:42:39.416631,1,,,150.0,1,,150.0,,1,Invest,Invest,6.511,0,ST,36,0,1,1,1aii5uj2,,,,,0
47,6vmkul1j,65e60560d30080973c97b387,0,29,29,Thanks,MyPage,2024-03-20 17:42:42.429214,1,,,50.0,2,,50.0,,1,Invest,Keep,4.819,0,ST,14,0,1,1,1aii5uj2,,,,,0
48,8nq1ea8e,65c12143b109e591c2192ade,0,29,29,Thanks,MyPage,2024-03-20 17:42:45.527228,1,,,150.0,1,,150.0,,1,Invest,Invest,9.892,0,ST,21,0,1,1,1aii5uj2,,,,,0
49,waykxl3j,64666d2ac5eef6c2edef35c0,0,29,29,Thanks,MyPage,2024-03-20 17:42:50.405420,1,,,100.0,2,,100.0,,0,Keep,Keep,3.879,0,ST,19,0,1,1,1aii5uj2,,,,,0
50,kv3bei93,5f46cd85e858dd0a24269315,0,29,29,Thanks,MyPage,2024-03-20 17:42:49.705151,1,,,100.0,1,,100.0,,0,Keep,Keep,3.894,0,ST,48,0,1,1,1aii5uj2,,,,,0
51,lbycgb6i,65ec325ffdf900c69d899eae,0,29,29,Thanks,MyPage,2024-03-20 17:42:50.270164,1,,,100.0,1,,100.0,,0,Keep,Keep,12.129,0,ST,35,0,1,1,1aii5uj2,,,,,0
52,q9gn4fj3,6007a7996fbeef04ce080f90,0,29,29,Thanks,MyPage,2024-03-20 17:42:57.602899,1,,,100.0,1,,100.0,,0,Keep,Keep,18.764,0,ST,16,0,1,1,1aii5uj2,,,,,0
53,0qi7wf7o,5d16d17119d2ed0015e21360,0,29,29,Thanks,MyPage,2024-03-20 17:43:27.925291,1,,,150.0,2,,150.0,,1,Invest,Invest,10.051,0,ST,21,0,1,1,1aii5uj2,,,,,0
54,z7dddpb8,5d2deed49e70710018fde9e8,0,29,29,Thanks,MyPage,2024-03-20 17:43:47.676563,1,,,100.0,2,,100.0,,0,Keep,Keep,2.168,0,ST,16,0,1,1,1aii5uj2,,,,,0
55,4xbk7u5y,65ce24ef16bb961d68282b1d,0,6,29,Intro_ST,TestPage,2024-03-20 17:44:09.651741,1,,,0.0,55,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
56,mce1terv,60c2b160526d0ae3b07ca006,0,29,29,Thanks,MyPage,2024-03-20 17:44:22.165508,1,,,50.0,1,,50.0,,1,Invest,Keep,9.506,0,ST,49,0,1,1,1aii5uj2,,,,,0
57,u5a6ewlh,53987712fdf99b68e3a45021,0,29,29,Thanks,MyPage,2024-03-20 17:44:48.287825,1,,,150.0,2,,150.0,,1,Invest,Invest,1.991,0,ST,20,0,1,1,1aii5uj2,,,,,0
58,6cwbdyai,640b816df86dcee615619d0d,0,29,29,Thanks,MyPage,2024-03-20 17:45:54.394081,1,,,200.0,1,,200.0,,0,Keep,Invest,3.29,0,ST,34,0,1,1,1aii5uj2,,,,,0
59,sgrheznd,655341eb4e3bc14629ff1f23,0,29,29,Thanks,MyPage,2024-03-20 17:46:13.752038,1,,,200.0,1,,200.0,,0,Keep,Invest,2.336,0,ST,42,0,1,1,1aii5uj2,,,,,0
60,3jq5ta6j,60b49cb1dc5470789edd23fe,0,29,29,Thanks,MyPage,2024-03-20 17:46:52.359463,1,,,150.0,1,,150.0,,1,Invest,Invest,4.265,0,ST,31,0,1,1,1aii5uj2,,,,,0
61,m7vuhruv,62a42874616cea6120350ad9,0,29,29,Thanks,MyPage,2024-03-20 17:48:35.490034,1,,,200.0,1,,200.0,,0,Keep,Invest,2.48,0,ST,26,0,1,1,1aii5uj2,,,,,0
62,443fhdmm,6488e429e530a1949174c9f4,0,2,29,Consent_general,GeneralIntroPage,2024-03-20 17:49:02.330359,1,,,0.0,62,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
63,mp426jr6,616c056b42e788ef31efc4b0,0,29,29,Thanks,MyPage,2024-03-20 17:49:05.641377,1,,,150.0,1,,150.0,,1,Invest,Invest,1.469,0,ST,33,0,1,1,1aii5uj2,,,,,0
64,19v9orim,5ff07b5ee7a1d23e719e421e,0,29,29,Thanks,MyPage,2024-03-20 17:49:06.641711,1,,,150.0,1,,150.0,,1,Invest,Invest,10.477,0,ST,30,0,1,1,1aii5uj2,,,,,0
65,8krib80r,610d6c481ca4797b863fe3d1,0,29,29,Thanks,MyPage,2024-03-20 17:49:11.839149,1,,,150.0,1,,150.0,,1,Invest,Invest,4.058,0,ST,39,0,1,1,1aii5uj2,,,,,0
66,ec7j7jxy,65eb6ffd3cd8843ed98975a5,0,29,29,Thanks,MyPage,2024-03-20 17:49:13.918293,1,,,150.0,1,,150.0,,1,Invest,Invest,0.9,0,ST,25,0,1,1,1aii5uj2,,,,,0
67,9l0qr32d,65d6af2397543519d98f2498,0,29,29,Thanks,MyPage,2024-03-20 17:49:15.509315,1,,,200.0,2,,200.0,,0,Keep,Invest,1.182,0,ST,22,0,1,1,1aii5uj2,,,,,0
68,pi40u589,5a6f1ccade1f390001dbd8b7,0,29,29,Thanks,MyPage,2024-03-20 17:49:18.766689,1,,,150.0,1,,150.0,,1,Invest,Invest,8.656,0,ST,32,0,1,1,1aii5uj2,,,,,0
69,luqi1dm7,63d3fa0d6c990bc96e11becf,0,29,29,Thanks,MyPage,2024-03-20 17:49:18.725446,1,,,50.0,1,,50.0,,1,Invest,Keep,1.037,0,ST,29,0,1,1,1aii5uj2,,,,,0
70,b2ccurz9,60dbf4d94a3b5564b68881e8,0,29,29,Thanks,MyPage,2024-03-20 17:49:19.772492,1,,,200.0,2,,200.0,,0,Keep,Invest,2.258,0,ST,29,0,1,1,1aii5uj2,,,,,0
71,ghm3jx1p,5b20fb104c72120001f26359,0,6,29,Intro_ST,TestPage,2024-03-20 17:49:19.983146,1,,,0.0,71,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
72,zopqa6ar,611183b5896b557f04dcc3aa,0,29,29,Thanks,MyPage,2024-03-20 17:49:21.048418,1,,,50.0,2,,50.0,,1,Invest,Keep,50.15,0,ST,34,0,1,1,1aii5uj2,,,,,0
73,wawt1udd,5da88a6037d42100144928bd,0,29,29,Thanks,MyPage,2024-03-20 17:49:23.035271,1,,,150.0,2,,150.0,,1,Invest,Invest,3.446,0,ST,33,0,1,1,1aii5uj2,,,,,0
74,0h240hpk,65dfb811a54bc9bfe49c42f5,0,29,29,Thanks,MyPage,2024-03-20 17:49:24.203423,1,,,150.0,2,,150.0,,1,Invest,Invest,1.114,0,ST,27,0,1,1,1aii5uj2,,,,,0
75,rw5lg9kt,5dd4767b32288646716dc98a,0,29,29,Thanks,MyPage,2024-03-20 17:49:24.225795,1,,,200.0,1,,200.0,,0,Keep,Invest,8.734,0,ST,40,0,1,1,1aii5uj2,,,,,0
76,ewo3tuk6,64045393fa09ada78f0b5301,0,29,29,Thanks,MyPage,2024-03-20 17:49:27.360544,1,,,150.0,2,,150.0,,1,Invest,Invest,6.52,0,ST,32,0,1,1,1aii5uj2,,,,,0
77,lvmc0h33,597763c969b5670001b6c8cf,0,6,29,Intro_ST,TestPage,2024-03-20 17:49:29.176326,1,,,0.0,77,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
78,yckq2wxx,650b0eb2e8c0266da78521fb,0,29,29,Thanks,MyPage,2024-03-20 17:49:29.345882,1,,,50.0,2,,50.0,,1,Invest,Keep,23.629,0,ST,26,0,1,1,1aii5uj2,,,,,0
79,lpz01l80,5aa69293f6dfdd0001eb03ec,0,3,29,Consent_general,WithdrawPage,2024-03-20 17:49:31.590793,1,,,0.0,79,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
80,4p0cx926,64d12a70e6bc34c6c54d0097,0,29,29,Thanks,MyPage,2024-03-20 17:49:31.735530,1,,,200.0,1,,200.0,,0,Keep,Invest,2.204,0,ST,43,0,1,1,1aii5uj2,,,,,0
81,t1rb92gl,5d649652adc4e8001a2d258d,0,29,29,Thanks,MyPage,2024-03-20 17:49:32.051176,1,,,150.0,2,,150.0,,1,Invest,Invest,10.845,0,ST,31,0,1,1,1aii5uj2,,,,,0
82,q1y5dyzi,65028df3dcbf9224299692c4,0,29,29,Thanks,MyPage,2024-03-20 17:49:37.526185,1,,,100.0,1,,100.0,,0,Keep,Keep,5.108,0,ST,47,0,1,1,1aii5uj2,,,,,0
83,x51yjblg,65eb78516ff6798ef91c756c,0,29,29,Thanks,MyPage,2024-03-20 17:49:38.347741,1,,,150.0,2,,150.0,,1,Invest,Invest,5.043,0,ST,39,0,1,1,1aii5uj2,,,,,0
84,4oqxe6md,628c2454c8c66010dd87391d,0,29,29,Thanks,MyPage,2024-03-20 17:49:38.066080,1,,,150.0,1,,150.0,,1,Invest,Invest,1.591,0,ST,23,0,1,1,1aii5uj2,,,,,0
85,uv1sk6ce,5fc7a6aaa7646c0009521161,0,29,29,Thanks,MyPage,2024-03-20 17:49:41.339305,1,,,50.0,2,,50.0,,1,Invest,Keep,3.303,0,ST,24,0,1,1,1aii5uj2,,,,,0
86,9tsrbz0v,632b947efa9da6a9bde31f94,0,29,29,Thanks,MyPage,2024-03-20 17:49:42.041469,1,,,150.0,2,,150.0,,1,Invest,Invest,4.09,0,ST,36,0,1,1,1aii5uj2,,,,,0
87,fmg7lp2f,61071715ef66759482346ce4,0,29,29,Thanks,MyPage,2024-03-20 17:49:42.805472,1,,,150.0,2,,150.0,,1,Invest,Invest,2.854,0,ST,23,0,1,1,1aii5uj2,,,,,0
88,79th3xgg,65b92135e296f28cb1a093c3,0,29,29,Thanks,MyPage,2024-03-20 17:49:43.998077,1,,,200.0,1,,200.0,,0,Keep,Invest,2.855,0,ST,44,0,1,1,1aii5uj2,,,,,0
89,sxvomnz4,65a53b4da8e15bf1de72f873,0,29,29,Thanks,MyPage,2024-03-20 17:49:46.488079,1,,,100.0,2,,100.0,,0,Keep,Keep,2.148,0,ST,47,0,1,1,1aii5uj2,,,,,0
90,2a09ajwr,647c65c5acb91c89819c7970,0,29,29,Thanks,MyPage,2024-03-20 17:49:49.585129,1,,,50.0,1,,50.0,,1,Invest,Keep,7.127,0,ST,41,0,1,1,1aii5uj2,,,,,0
91,diiocdgz,64527892acde0fbd392a41d6,0,29,29,Thanks,MyPage,2024-03-20 17:49:58.527757,1,,,100.0,1,,100.0,,0,Keep,Keep,2.072,0,ST,45,0,1,1,1aii5uj2,,,,,0
92,4hruaqab,6575fb1c1a04b30cfb2832d5,0,29,29,Thanks,MyPage,2024-03-20 17:50:29.783669,1,,,200.0,1,,200.0,,0,Keep,Invest,2.015,0,ST,37,0,1,1,1aii5uj2,,,,,0
93,no21apzb,62b07fada18474adc21fa4b1,0,16,29,not_completed,MyPage,2024-03-20 17:50:29.849322,1,,,0.0,1,,0.0,,,Not yet,Not yet,,0,ST,52,0,0,1,1aii5uj2,,,,,0
94,eintq4h9,6531958a74d39ace86a60bd9,0,29,29,Thanks,MyPage,2024-03-20 17:50:33.702124,1,,,200.0,2,,200.0,,0,Keep,Invest,63.292,0,ST,41,0,1,1,1aii5uj2,,,,,0
95,tiltjivd,5f4a7a00dc1bde60ab8f7ac5,0,29,29,Thanks,MyPage,2024-03-20 17:50:33.856358,1,,,150.0,2,,150.0,,1,Invest,Invest,3.993,0,ST,25,0,1,1,1aii5uj2,,,,,0
96,1armsbto,5b33a01fa8327d0001003821,0,29,29,Thanks,MyPage,2024-03-20 17:50:36.852418,1,,,100.0,2,,100.0,,0,Keep,Keep,6.028,0,ST,45,0,1,1,1aii5uj2,,,,,0
97,m742inz5,6560ca7bb947c4f10cf53c36,0,29,29,Thanks,MyPage,2024-03-20 17:50:42.170931,1,,,200.0,1,,200.0,,0,Keep,Invest,24.782,0,ST,28,0,1,1,1aii5uj2,,,,,0
98,ilbvg6hb,6518cf249463264599a7918d,0,29,29,Thanks,MyPage,2024-03-20 17:50:43.606356,1,,,50.0,2,,50.0,,1,Invest,Keep,1.796,0,ST,42,0,1,1,1aii5uj2,,,,,0
99,dwgl499y,65cba317504938f6ca5272f5,0,29,29,Thanks,MyPage,2024-03-20 17:50:44.073939,1,,,150.0,2,,150.0,,1,Invest,Invest,3.536,0,ST,30,0,1,1,1aii5uj2,,,,,0
100,gl7ftop5,5ff1fd761d6cb468718cdbeb,0,29,29,Thanks,MyPage,2024-03-20 17:50:45.997864,1,,,100.0,2,,100.0,,0,Keep,Keep,12.397,0,ST,35,0,1,1,1aii5uj2,,,,,0
101,0qjuihlm,6441557474b4acdbbcc9e4eb,0,29,29,Thanks,MyPage,2024-03-20 17:50:47.545420,1,,,50.0,2,,50.0,,1,Invest,Keep,6.696,0,ST,44,0,1,1,1aii5uj2,,,,,0
102,ixdr83p2,5d7ff85ffec5620017b07c40,0,29,29,Thanks,MyPage,2024-03-20 17:50:51.347741,1,,,50.0,2,,50.0,,1,Invest,Keep,4.468,0,ST,40,0,1,1,1aii5uj2,,,,,0
103,fxsxc630,65d0bc61f1264ee93bd93055,0,29,29,Thanks,MyPage,2024-03-20 17:50:53.747524,1,,,50.0,2,,50.0,,1,Invest,Keep,5.503,0,ST,28,0,1,1,1aii5uj2,,,,,0
104,bkrluo84,651c2cc23704dc10500ae77c,0,29,29,Thanks,MyPage,2024-03-20 17:50:59.758602,1,,,50.0,2,,50.0,,1,Invest,Keep,4.218,0,ST,43,0,1,1,1aii5uj2,,,,,0
105,wkxjulqf,59f0f82ce75b450001a699ad,0,29,29,Thanks,MyPage,2024-03-20 17:51:21.744039,1,,,50.0,2,,50.0,,1,Invest,Keep,1.337,0,ST,37,0,1,1,1aii5uj2,,,,,0
106,4zrm14m4,63052f20afc39e87110eb83e,0,29,29,Thanks,MyPage,2024-03-20 17:52:01.119382,1,,,100.0,2,,100.0,,0,Keep,Keep,6.657,0,ST,48,0,1,1,1aii5uj2,,,,,0
107,pf11h3a4,63ebb22fae90027a0e121582,0,29,29,Thanks,MyPage,2024-03-20 17:52:11.413540,1,,,50.0,2,,50.0,,1,Invest,Keep,56.686,0,ST,38,0,1,1,1aii5uj2,,,,,0
108,qzdowl3n,65eb922aaa1aed668c846309,0,29,29,Thanks,MyPage,2024-03-20 17:54:08.844948,1,,,200.0,2,,200.0,,0,Keep,Invest,5.72,0,ST,49,0,1,1,1aii5uj2,,,,,0
109,5xz1irys,63616240cc69594f32b0ff2e,0,29,29,Thanks,MyPage,2024-03-20 17:55:28.482888,1,,,150.0,1,,150.0,,1,Invest,Invest,42.822,0,ST,46,0,1,1,1aii5uj2,,,,,0
110,9y77t12g,5ac440da9534ba0001c736da,0,29,29,Thanks,MyPage,2024-03-20 17:56:45.326177,1,,,150.0,2,,150.0,,1,Invest,Invest,1.269,0,ST,46,0,1,1,1aii5uj2,,,,,0
111,5e49xzub,60fcefe49e61a0aa689df3c8,0,16,29,not_completed,MyPage,2024-03-20 17:58:24.945525,1,,,0.0,1,,0.0,,,Not yet,Not yet,,0,ST,50,0,0,1,1aii5uj2,,,,,0
112,f7y4g0pg,,0,0,29,,,,0,,,0.0,112,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
113,nmtzo14p,,0,0,29,,,,0,,,0.0,113,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
114,xtdlxlgn,,0,0,29,,,,0,,,0.0,114,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
115,uxn2d14q,,0,0,29,,,,0,,,0.0,115,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
116,fpikt2au,,0,0,29,,,,0,,,0.0,116,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
117,n6ee21r0,,0,0,29,,,,0,,,0.0,117,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
118,hdn6pm4q,,0,0,29,,,,0,,,0.0,118,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
119,xrqe7ecz,,0,0,29,,,,0,,,0.0,119,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
120,vfl75c4b,,0,0,29,,,,0,,,0.0,120,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
121,a7977py1,,0,0,29,,,,0,,,0.0,121,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
122,c58bx38s,,0,0,29,,,,0,,,0.0,122,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
123,vaey9jly,,0,0,29,,,,0,,,0.0,123,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
124,mvab53zk,,0,0,29,,,,0,,,0.0,124,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
125,hj639rfl,,0,0,29,,,,0,,,0.0,125,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
126,etgzpbpd,,0,0,29,,,,0,,,0.0,126,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
127,j2can7sj,,0,0,29,,,,0,,,0.0,127,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
128,5l0ppckq,,0,0,29,,,,0,,,0.0,128,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
129,y76qmogb,,0,0,29,,,,0,,,0.0,129,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
130,odmud51s,,0,0,29,,,,0,,,0.0,130,,0.0,,,Not yet,Not yet,,0,ST,1,0,0,1,1aii5uj2,,,,,0
